id,title,description,channel_name,channel_id,tags,topic_categories,,distracting
Fc5Q7FMvdgA,,,,,,,,0
PXqr58HEXiM,,,,,,,,0
925SY-xvuj8,,,,,,,,0
3zLQfuMZMF4,,,,,,,,0
N2XDRtLrK_E,,,,,,,,0
TgS3u1-xn-A,,,,,,,,0
NABSizporEk,,,,,,,,0
59LjcvPp7uI,,,,,,,,0
Q8qy1vM06Hg,,,,,,,,0
L_2WAwCkEQk,,,,,,,,0
WIBr3hN6KA0,,,,,,,,0
Ukv0j-L5SAc,,,,,,,,0
PG8u3ZK3ffM,,,,,,,,0
o--kcb17U_I,,,,,,,,0
ZzJ5bPLCKrs,,,,,,,,0
6sPkKIqcJ48,,,,,,,,0
4__Ck-B0s4g,,,,,,,,0
VwPIAX9WC80,,,,,,,,0
IB5A8b6Ip6M,,,,,,,,0
F51XcF9oUTk,,,,,,,,0
zDj9-iP1A4c,,,,,,,,0
W3dDSbBxoP8,,,,,,,,0
USx_56u_0zI,,,,,,,,0
I1uhfA0gn1g,,,,,,,,0
e1nxhJQyLYI,,,,,,,,0
6WUjbJEeJwM,,,,,,,,0
hP-qDZV_BZE,,,,,,,,0
MwVBzE7Z5gw,,,,,,,,0
WsQQvHm4lSw,,,,,,,,0
rCWOdfQ3cwQ,,,,,,,,0
zJXlPyz9FQs,,,,,,,,0
2N6A4ed8s58,,,,,,,,0
jLJLXka2wEM,,,,,,,,0
zOxaUlRkFG0,,,,,,,,0
FsC3do74UIo,,,,,,,,0
W1uKClY3sN4,,,,,,,,0
lbFDsSZxydk,,,,,,,,0
YiKeYcuyuoM,,,,,,,,0
NcoRlvM1dmg,,,,,,,,0
pJ0ckis1a6o,,,,,,,,0
sWSLLO3DS1I,,,,,,,,0
Gc3QvUB0PkI,,,,,,,,0
eWh03YXavf0,,,,,,,,0
BHRWArTFgTs,,,,,,,,0
vQerALNpNfo,,,,,,,,0
MO-AExWdl4Q,,,,,,,,0
g-Aym5nJheM,,,,,,,,0
3xdiyeLHisc,,,,,,,,0
d4CdMoucVfs,,,,,,,,0
hXOrQ0Ao4UE,,,,,,,,0
poZ2Jk8mUuU,,,,,,,,0
XOUwIdufY9Y,,,,,,,,0
sdYdnpYn-1o,,,,,,,,0
M5MaGUO0JDs,,,,,,,,0
AE-0gXXx_j0,,,,,,,,0
APRGt-zJCck,,,,,,,,0
g-M8FHslgdk,,,,,,,,0
qApgqt1Y4qA,,,,,,,,0
VJi8tSklSa8,,,,,,,,0
kVZRBjkB6_U,,,,,,,,0
Bo5dMwOTJEc,,,,,,,,0
3pXALn2ovIE,,,,,,,,0
qrOSqiPmgF8,,,,,,,,0
WUvTyaaNkzM,,,,,,,,0
1w7-wlDMZrA,,,,,,,,0
MXybaDmuBZ4,,,,,,,,0
6rXByMcuAyI,,,,,,,,0
9_3mbfchlQE,,,,,,,,0
n7YTTX-yOr0,,,,,,,,0
b2ZFpE_yrLg,,,,,,,,0
Vj2h31kceuY,,,,,,,,0
h7Z7yzyGwLk,,,,,,,,0
WR_au05vmqM,,,,,,,,0
fsNFZaRxzZY,,,,,,,,0
CTv877Wo7f4,,,,,,,,0
sci1pls4Lc8,,,,,,,,0
YFwDVViULiA,,,,,,,,0
xKOBLOEQ7ic,,,,,,,,0
AkUa9Fkz2rw,,,,,,,,0
5M2RWtD4EzI,,,,,,,,0
0MDPOWSwizQ,,,,,,,,0
daAp4uWSJeE,,,,,,,,0
xqCrDN2TAQg,,,,,,,,0
lQw6s7kpT7c,,,,,,,,0
UscO9b37qHg,,,,,,,,0
4yJmhZBB40w,,,,,,,,0
_YRc9MIhLsw,,,,,,,,0
dgm4-3-Iv3s,,,,,,,,0
5rr62-SbSYs,,,,,,,,0
_dmHLxqbXYU,,,,,,,,0
xbDcjjYYLws,,,,,,,,0
jD2InfX_96I,,,,,,,,0
PPQusjYnZJk,,,,,,,,0
VkVAx09sc1k,,,,,,,,0
kuOxDh3egN0,,,,,,,,0
t_goa94UAsU,,,,,,,,0
NmfRQUZGoHI,,,,,,,,0
VXtV50HrlSU,,,,,,,,0
UjTTx2eYrx8,,,,,,,,0
EulLe656F4k,,,,,,,,0
2I-_SV8cwsw,,,,,,,,0
w_KiHgultbM,,,,,,,,0
iDSc2o-wE4I,,,,,,,,0
e0E8Is_G_p4,,,,,,,,0
eLPBx8YqliY,,,,,,,,0
To8ljWDfk9U,,,,,,,,0
tM4RWc9ryx0,,,,,,,,0
aeB5BWY0RlE,,,,,,,,0
lHLzhuhZVi0,,,,,,,,0
x9cZ0G0lFCE,,,,,,,,0
vFEUfRCa-HY,,,,,,,,0
SduCO-r_TOA,,,,,,,,0
ocgjfF2AboA,,,,,,,,0
pKgrUhiWZww,,,,,,,,0
zXq94eUulZs,,,,,,,,0
f9SJz4-UaQQ,,,,,,,,0
0_CbJcFj1ek,,,,,,,,0
BewmQmnFXdI,,,,,,,,0
m7n82lklEZo,,,,,,,,0
JZUtMjV-pmo,,,,,,,,0
JTFMeSCxgcA,,,,,,,,0
xec6HTcn2M8,,,,,,,,0
ND9cEdfCFr0,,,,,,,,0
7sLnEs8xV_g,,,,,,,,0
3ZzcV5cRE2I,,,,,,,,0
jJ0xCnrVd4E,,,,,,,,0
DNDAwWIL5FY,,,,,,,,0
Rl0IcK8PyMk,,,,,,,,0
gJKpZpXeDYU,,,,,,,,0
oKX08mghmwo,,,,,,,,0
dKecT2jZkxI,,,,,,,,0
xaCPDMEkbig,,,,,,,,0
C3DS0tqK2TY,,,,,,,,0
D9dqdbCgJQM,,,,,,,,0
xmhDDkp_NW0,,,,,,,,0
QLHJl2_aM5Q,,,,,,,,0
7iy83x8bv6o,,,,,,,,0
hWgpbmbjYSs,,,,,,,,0
QlwHYGBkick,,,,,,,,0
RMw0Li5ecu8,,,,,,,,0
2YQcYG60lTc,,,,,,,,0
qV2Cgs5xsJY,,,,,,,,0
ZLMrZdhDJ5Y,,,,,,,,0
qMRjPzJpy34,,,,,,,,0
I3GWzXRectE,,,,,,,,0
0YeON4p0ogw,,,,,,,,0
FYARUO8NJBc,,,,,,,,0
aF4o_c46VnI,,,,,,,,0
7lmxqR8u1qM,,,,,,,,0
BJ_0FURo9RE,,,,,,,,0
tswtT0sxnUU,,,,,,,,0
Ce3Oh1nen1o,,,,,,,,0
989TJ-9_ERI,,,,,,,,0
pC9B3jUbwXE,,,,,,,,0
sOrKf3VMt3E,,,,,,,,0
YTKQswb60Pw,,,,,,,,0
ixzIa3JDAoU,,,,,,,,0
2_kp6QCevxc,,,,,,,,0
swF628VHQDo,,,,,,,,0
sI-aQSbGGSA,,,,,,,,0
eDh9VuCkMVQ,,,,,,,,0
Fc5Q7FMvdgA,,,,,,,,0
u-SHPxxLv7w,,,,,,,,0
j8nFckY6784,,,,,,,,0
weVooxmJHpI,,,,,,,,0
SAHSVg7Jw_A,,,,,,,,0
925SY-xvuj8,,,,,,,,0
0RfmYTtb9F8,,,,,,,,0
jDecy4Dvv5o,,,,,,,,0
GsQZ4SpVbKo,,,,,,,,0
ocCtoIIppzM,,,,,,,,0
I7RWAQgMRVI,,,,,,,,0
0HyM3nM87mk,,,,,,,,0
BZzl6XzrVzM,,,,,,,,0
lDUZKCM0MpQ,,,,,,,,0
wjNeoR6ePZU,,,,,,,,0
HHAHiEgtyT8,,,,,,,,0
OEOHBvrbVWU,,,,,,,,0
EAxGhfzNHXU,,,,,,,,0
g55C3-P3-bk,,,,,,,,0
GDEPZGZzwWk,,,,,,,,0
UVmaxfdyed4,,,,,,,,0
gSWjIxt5wVE,,,,,,,,0
rnCz2O2Xueg,,,,,,,,0
kSMzhhm9TlQ,,,,,,,,0
RwvLHIDd8iQ,,,,,,,,0
Xo-qPaYby6s,,,,,,,,0
CFrRZXCQauw,,,,,,,,0
JGRafLYOFYE,,,,,,,,0
m-v29QUT8D0,,,,,,,,0
Q3GM1IAC-i8,,,,,,,,0
tB3wJ-bwdZc,,,,,,,,0
_Etf_LfjJVo,,,,,,,,0
fsNFZaRxzZY,,,,,,,,0
rveuCHNkaC4,,,,,,,,0
5N1zkD2B6so,,,,,,,,0
CwkwvYJ3eQw,,,,,,,,0
Fo9Xc6SK084,,,,,,,,0
0gKWF3WqMO8,,,,,,,,0
qpHGhiyQ8Yk,,,,,,,,0
FQYyNE5imSM,,,,,,,,0
hXF4kw2L0Ig,,,,,,,,0
F50f7x2vk5A,,,,,,,,0
pnJum9pL1Cg,,,,,,,,0
wYndOvXkE24,,,,,,,,0
Nthh0I5ROkI,,,,,,,,0
yMQjCFvMFgA,,,,,,,,0
2qm2_O3HE10,,,,,,,,0
Fx10QvjpZrc,,,,,,,,0
K0M64gorFnA,,,,,,,,0
OJ5Stu7tmvk,,,,,,,,0
dzkLmONFVH0,,,,,,,,0
85p9L8jZLvo,,,,,,,,0
n321YUIb-k0,,,,,,,,0
IE5tAyIQviE,,,,,,,,0
D5sT1br9soI,,,,,,,,0
IszQpNhqbzE,,,,,,,,0
6oT9M_q5CYQ,,,,,,,,0
A66Yodj_DUM,,,,,,,,0
db7d_a0wiUg,,,,,,,,0
xLpelmtRPD8,,,,,,,,0
CEU8SBXiE3s,,,,,,,,0
X2Z0tJG0rjU,,,,,,,,0
pfCwRLK29h4,,,,,,,,0
4KDenLHggDM,,,,,,,,0
xnspzvb13qM,,,,,,,,0
q9OKSd94nB0,,,,,,,,0
TN72gy5iK6k,,,,,,,,0
pWNnmbjNznE,,,,,,,,0
AP33TvsTRBI,,,,,,,,0
sDn_JK71UIo,,,,,,,,0
snkJouU-13s,,,,,,,,0
Gd3wVcohvNQ,,,,,,,,0
J5XWbZuOA2g,,,,,,,,0
vKBQVjrV8Po,,,,,,,,0
uy7KliLO0gI,,,,,,,,0
jc0md5xkHYY,,,,,,,,0
P1XLHlbJxsM,,,,,,,,0
j29JfcGzGk0,,,,,,,,0
bDgjKBcxG5I,,,,,,,,0
m4xu6gq9VYU,,,,,,,,0
mTQcNSo1otU,,,,,,,,0
4KDenLHggDM,,,,,,,,0
YoVgNE4lKSk,,,,,,,,0
QXe4RkESn2o,,,,,,,,0
cc4c0URgUzM,,,,,,,,0
YVmHw72-otA,,,,,,,,0
_GVmxGYqqFA,,,,,,,,0
Oc1_6GUPnoc,,,,,,,,0
5hRvsMamJRM,,,,,,,,0
s61CajosX8c,,,,,,,,0
14O1QDBTHog,,,,,,,,0
IvXED51OTDc,,,,,,,,0
nss5ADMOKkQ,,,,,,,,0
5-aHjRECJKw,,,,,,,,0
VDtY8UoD6vk,,,,,,,,0
6ZiHHHZaMiE,,,,,,,,0
ybLX_nFqPw8,,,,,,,,0
2iE-FLrP_V0,,,,,,,,0
YELb3BD25p0,,,,,,,,0
5ahqYjDbmto,,,,,,,,0
Tw7nZdSO7tM,,,,,,,,0
05oZqpr4vcY,,,,,,,,0
GZgVPhGI5bw,,,,,,,,0
OTX4ntH40MQ,,,,,,,,0
2_ZkKfT_j18,,,,,,,,0
u-yOis7twmA,,,,,,,,0
NrgJ-j4Rs58,,,,,,,,0
BZR9Kld-4_0,,,,,,,,0
UwoXdNM3N0o,,,,,,,,0
CR5k6W73i3U,,,,,,,,0
qmBAqippqtY,,,,,,,,0
or-pZ72zjMA,,,,,,,,0
ds2_NyxxbwA,,,,,,,,0
Gt5ApX3oIN0,,,,,,,,0
99BzGd0KoW0,,,,,,,,0
RglnnEVaVTI,,,,,,,,0
IC1F2z4cm7s,,,,,,,,0
6AZNKv_TU3Y,,,,,,,,0
yiLUsXaJOkQ,,,,,,,,0
Xv_YShlVhu0,,,,,,,,0
AYXAWi_XLOI,,,,,,,,0
0J65aqRJ_uM,,,,,,,,0
Kss13U-hvPk,,,,,,,,0
WsQQvHm4lSw,,,,,,,,0
MO-AExWdl4Q,,,,,,,,0
WUvTyaaNkzM,,,,,,,,0
rZw-wXFwhIU,,,,,,,,0
AxHvKoBj62Y,,,,,,,,0
HfACrKJ_Y2w,,,,,,,,0
IFlXeFwA_2A,,,,,,,,0
1bH_ukYn81c,,,,,,,,0
7vYso22bBJM,,,,,,,,0
0Be_6Qaq1es,,,,,,,,0
kuOxDh3egN0,,,,,,,,0
eI4an8aSsgw,,,,,,,,0
u4XYcPdpYb8,,,,,,,,0
3zOtLEeHygg,,,,,,,,0
YFwDVViULiA,,,,,,,,0
UukVP7Mg3TU,,,,,,,,0
uqwC41RDPyg,,,,,,,,0
1bH_ukYn81c,,,,,,,,0
4d7p_0Nah_Y,,,,,,,,0
JyX3DjazDH0,,,,,,,,0
8AIWJZWr-A0,,,,,,,,0
vOv4-_ZiWM0,,,,,,,,0
XNhisc0kwTE,,,,,,,,0
R4cyAbTdF3s,,,,,,,,0
4__Ck-B0s4g,,,,,,,,0
7vYso22bBJM,,,,,,,,0
VwPIAX9WC80,,,,,,,,0
ihO47uQDmnA,,,,,,,,0
bBSYoA8z8sw,,,,,,,,0
GegFPgBbujQ,,,,,,,,0
ymUwbktP7wU,,,,,,,,0
q_J5-m7jpwQ,,,,,,,,0
m_bZj9oNKPM,,,,,,,,0
KKD3VriJrJM,,,,,,,,0
kuOxDh3egN0,,,,,,,,0
qb40J4N1fa4,,,,,,,,0
IFlXeFwA_2A,,,,,,,,0
uqwC41RDPyg,,,,,,,,0
w3GV9pumczQ,,,,,,,,0
UukVP7Mg3TU,,,,,,,,0
riXcZT2ICjA,,,,,,,,0
5M2RWtD4EzI,,,,,,,,0
RcVA8Nj6HEo,,,,,,,,0
FdBf44rp0LU,,,,,,,,0
tt2DGYOi3hc,,,,,,,,0
NjvwWiCYLl4,,,,,,,,0
NfTO8CToMkc,,,,,,,,0
YNstP0ESndU,,,,,,,,0
rfG8ce4nNh0,,,,,,,,0
9_3mbfchlQE,,,,,,,,0
S0_qX4VJhMQ,,,,,,,,0
YG15m2VwSjA,,,,,,,,0
3d6DsjIBzJ4,,,,,,,,0
z6PXviT86tI,,,,,,,,0
q1iSmAh3n-c,,,,,,,,0
7K1sB05pE0A,,,,,,,,0
s-y_lnzWQjk,,,,,,,,0
N2PpRnFqnqY,,,,,,,,0
tIeHLnjs5U8,,,,,,,,0
PWTdiAYQ2Cs,,,,,,,,0
AKmuk0OM-DM,,,,,,,,0
ViPNHMSUcog,,,,,,,,0
FdBf44rp0LU,,,,,,,,0
5yfh5cf4-0w,,,,,,,,0
TzDhdvVg9_c,,,,,,,,0
7ADkMuxeENc,,,,,,,,0
GiCojsAWRj0,,,,,,,,0
WjJ-kpgps1c,,,,,,,,0
FnJqaIESC2s,,,,,,,,0
7vYso22bBJM,,,,,,,,0
5kwz7ajxfyA,,,,,,,,0
lAlFSHSJN0s,,,,,,,,0
wK8WuTEc0ns,,,,,,,,0
hN0yBctuMqU,,,,,,,,0
EXG2Z1RpVwU,,,,,,,,0
L4d-bUcIAe4,,,,,,,,0
rBVi_9qAKTU,,,,,,,,0
pMWxnjgvUQM,,,,,,,,0
WmBzmHru78w,,,,,,,,0
9vKqVkMQHKk,,,,,,,,0
UcWsDwg1XwM,,,,,,,,0
__Uw1SXPW7s,,,,,,,,0
yfajBIaDf1Q,,,,,,,,0
2N6A4ed8s58,,,,,,,,0
e7QjCL7lQM4,,,,,,,,0
gMlf1ELvRzc,,,,,,,,0
Ow6Y-g4nRls,,,,,,,,0
AxHvKoBj62Y,,,,,,,,0
Bjnj8-HMjIA,,,,,,,,0
f9-fjLyhSSc,,,,,,,,0
kfF40MiS7zA,,,,,,,,0
j6I3EXiKB2A,,,,,,,,0
2kyQ1YuzOBM,,,,,,,,0
AVWrB1vt5nM,,,,,,,,0
infTvQRD494,,,,,,,,0
8stueNPVl-I,,,,,,,,0
I3GWzXRectE,,,,,,,,0
7gigNsz4Oe8,,,,,,,,0
3dVaOT3pQqc,,,,,,,,0
54_XRjHhZzI,,,,,,,,0
JvUvxN-A5O4,,,,,,,,0
S0mXGugEifA,,,,,,,,0
YFwDVViULiA,,,,,,,,0
AitQQu2mFm0,,,,,,,,0
5YfHYhmxdYA,,,,,,,,0
RZ1Extuvcsw,,,,,,,,0
U5TKKtfBEAE,,,,,,,,0
m2MIpDrF7Es,,,,,,,,0
DZQy2RDaSW4,,,,,,,,0
HGwLmX41cn4,,,,,,,,0
JAf_aSIJryg,,,,,,,,0
alUkVWVEP10,,,,,,,,0
2n41IqOMbdc,,,,,,,,0
p_di4Zn4wz4,,,,,,,,0
yBP69b0TQ90,,,,,,,,0
b4wRMQMvRy8,,,,,,,,0
_gypISIPOmU,,,,,,,,0
_D82_Wni7w4,,,,,,,,0
KFhtxNO-zD8,,,,,,,,0
lx8RcYcYVuU,,,,,,,,0
uKUzvk5_FF8,,,,,,,,0
NOglHJpFpbw,,,,,,,,0
aeB5BWY0RlE,,,,,,,,0
0aBJS2D9WZU,,,,,,,,0
DTEDY95V9Dc,,,,,,,,0
NY3yWXWjYjA,,,,,,,,0
rj_h8mo06Os,,,,,,,,0
CEbfT68rvUo,,,,,,,,0
aFczzFYjUec,,,,,,,,0
wPSnOqOJYM4,,,,,,,,0
HaHsqDjWMLU,,,,,,,,0
OsRodWubZY8,,,,,,,,0
UKrrX47_kmg,,,,,,,,0
EPe86sveyRY,,,,,,,,0
bCwZ_w9McEY,,,,,,,,0
fYyARMqiaag,,,,,,,,0
rB83DpBJQsE,,,,,,,,0
hRSuQMLM-cs,,,,,,,,0
dkl30KIN2Sk,,,,,,,,0
QVdQBMDWprg,,,,,,,,0
t-wOv08p_ag,,,,,,,,0
aM2KyP-b4LM,,,,,,,,0
UjTTx2eYrx8,,,,,,,,0
38nDV679Hao,,,,,,,,0
UYiw2YdAuiI,,,,,,,,0
f9-fjLyhSSc,,,,,,,,0
gh8EVe2QJDU,,,,,,,,0
infTvQRD494,,,,,,,,0
DQzIoPfUVII,,,,,,,,0
ly4S0oi3Yz8,,,,,,,,0
_lh5DpKq3Ts,,,,,,,,0
RMw0Li5ecu8,,,,,,,,0
tsHRBcP9x6Y,,,,,,,,0
49LqdebQB3U,,,,,,,,0
sdYdnpYn-1o,,,,,,,,0
Scxja4LMAtk,,,,,,,,0
VSqOZNULRjQ,,,,,,,,0
nIJQPX5kxp4,,,,,,,,0
H9eCT6f_Ftw,,,,,,,,0
RE1qFUEq3hg,,,,,,,,0
DrDXMs-p5ik,,,,,,,,0
APRGt-zJCck,,,,,,,,0
LGY-DjFsALc,,,,,,,,0
ptWca2MD1XA,,,,,,,,0
AegzQ_dip8k,,,,,,,,0
4VUWIiudCk0,,,,,,,,0
tDPp5uWSIiU,,,,,,,,0
Xq0YEXPwi4Y,,,,,,,,0
I0vDXO5FeaI,,,,,,,,0
HvGjU4oEzyE,,,,,,,,0
Mw8qjfK9Ygs,,,,,,,,0
qMVrLhk1M28,,,,,,,,0
G-ti56DEXE8,,,,,,,,0
GyRzdTwN1jw,,,,,,,,0
xt6KgxxUvFg,,,,,,,,0
FLAm7Hqm-58,,,,,,,,0
xlD3E635IPU,,,,,,,,0
i4fzRS7P7IA,,,,,,,,0
WT7oxiiFYt8,,,,,,,,0
WWv51mRpqe8,,,,,,,,0
BhMKmovNjvc,,,,,,,,0
0YeON4p0ogw,,,,,,,,0
jECKhD4Drww,,,,,,,,0
zXq94eUulZs,,,,,,,,0
vbtm1CtLO_0,,,,,,,,0
J8pJv-8XWS0,,,,,,,,0
dgm4-3-Iv3s,,,,,,,,0
om8OkTVrSbU,,,,,,,,0
tXVHu4Vz1SI,,,,,,,,0
f9SJz4-UaQQ,,,,,,,,0
boFdHPFqVIw,,,,,,,,0
0WX62F7mUUI,,,,,,,,0
sWSLLO3DS1I,,,,,,,,0
PqQ5v94_NGM,,,,,,,,0
V239IIoGVT8,,,,,,,,0
ZkVkfIPasyg,,,,,,,,0
xnwoYidr40o,,,,,,,,0
zEqcW4l9XEI,,,,,,,,0
DNDAwWIL5FY,,,,,,,,0
zOxaUlRkFG0,,,,,,,,0
PvdZM_dodvU,,,,,,,,0
FIbpibkywmk,,,,,,,,0
qEVNL_uTEUw,,,,,,,,0
9bLhLTBFg5Y,,,,,,,,0
iNBSu_iHnn0,,,,,,,,0
XOUwIdufY9Y,,,,,,,,0
ps-r4nti5Go,,,,,,,,0
pfCwRLK29h4,,,,,,,,0
2ztT1mjPp1U,,,,,,,,0
ND9cEdfCFr0,,,,,,,,0
A6Ad7VnSlZE,,,,,,,,0
oixVk-jA3vM,,,,,,,,0
SAHSVg7Jw_A,,,,,,,,0
UID893EosM8,,,,,,,,0
NmLljBAg82o,,,,,,,,0
k0z8I6HAcDg,,,,,,,,0
_dmHLxqbXYU,,,,,,,,0
jFZTphPE1Ws,,,,,,,,0
et7nT2Gu1mI,,,,,,,,0
UPmW94LvVwY,,,,,,,,0
XvGcQU2TSos,,,,,,,,0
kJY75KhYikM,,,,,,,,0
tGVnBAHLApA,,,,,,,,0
UjTTx2eYrx8,,,,,,,,0
FsC3do74UIo,,,,,,,,0
xec6HTcn2M8,,,,,,,,0
PoITUGvLY8s,,,,,,,,0
FnJqaIESC2s,,,,,,,,0
E9GCFo5WHEQ,,,,,,,,0
x51e3YkKbeI,,,,,,,,0
lSi9WqkI65g,,,,,,,,0
C3DS0tqK2TY,,,,,,,,0
Y3mhvgchYwY,,,,,,,,0
cmMQ8bHb65U,,,,,,,,0
c8W9_iaERnU,,,,,,,,0
YTKQswb60Pw,,,,,,,,0
hxcUaUkzi-0,,,,,,,,0
_TDctlDRc2k,,,,,,,,0
ox5MrhZJBAY,,,,,,,,0
QLHJl2_aM5Q,,,,,,,,0
6kcr-g-rHeQ,,,,,,,,0
oLCG9Smetn0,,,,,,,,0
GsN--uQJy7Y,,,,,,,,0
caXs1CoKjfk,,,,,,,,0
T3McJeGuAiw,,,,,,,,0
n8INiRsZzFs,,,,,,,,0
QLHJl2_aM5Q,,,,,,,,0
iIQ_znFbTww,,,,,,,,0
h2Bqx9ZV48A,,,,,,,,0
8IEZSf_AcDA,,,,,,,,0
1FICxdXswIs,,,,,,,,0
q-MFZYhneSg,,,,,,,,0
IFlXeFwA_2A,,,,,,,,0
q3ZU0GnGaxA,,,,,,,,0
rfG8ce4nNh0,,,,,,,,0
kyzh0UD1L-M,,,,,,,,0
RKuyaKspjg4,,,,,,,,0
hFRtIJcyFYA,,,,,,,,0
zyvqghYLOFI,,,,,,,,0
XrgayOqbPoA,,,,,,,,0
sGBy1tGr6CU,,,,,,,,0
ctEpKZyxqFU,,,,,,,,0
8DtQjeP3pB8,,,,,,,,0
U3u0PF7n-xg,,,,,,,,0
a1x5qfOcZ0w,,,,,,,,0
DVmF0eyARSc,,,,,,,,0
tPxIXNgMHfE,,,,,,,,0
ZKj7hWbkR7c,,,,,,,,0
WsQQvHm4lSw,,,,,,,,0
dG5jKkGJIjw,,,,,,,,0
RaKah-WWTkE,,,,,,,,0
3Ptc3EPC1Es,,,,,,,,0
g-l13hjukiI,,,,,,,,0
5g49quVFv4M,,,,,,,,0
O_TkJh8xAcM,,,,,,,,0
Z2_Cot9Ag4s,,,,,,,,0
iC9GtXYeULQ,,,,,,,,0
DMsBzGCNHQk,,,,,,,,0
lQM-0Nqs9Pg,,,,,,,,0
XDqbYFiCwOE,,,,,,,,0
PpCMZH0O3wQ,,,,,,,,0
LrMHnkqg0zQ,,,,,,,,0
JnuFCXYhuz4,,,,,,,,0
_tp01xs2OG0,,,,,,,,0
m1e1tK2aVuU,,,,,,,,0
m-6psP0zwzw,,,,,,,,0
ADdXKowpWuo,,,,,,,,0
F0uuW-I6icY,,,,,,,,0
azQqtVIPDWg,,,,,,,,0
l0eVNtqwSPA,,,,,,,,0
zwEoBhuyJq4,,,,,,,,0
WUvTyaaNkzM,,,,,,,,0
a-ruGH686-U,,,,,,,,0
xR4AnXDBnsw,,,,,,,,0
vEQa39qqZTs,,,,,,,,0
DNDAwWIL5FY,,,,,,,,0
jCFtJZ-DcuE,,,,,,,,0
wWCT_573w8g,,,,,,,,0
weYEp8lTkdI,,,,,,,,0
hws_bl-edqM,,,,,,,,0
8pqByMamHP4,,,,,,,,0
Hzwp0a0KR8s,,,,,,,,0
ZhnOTrMp5TM,,,,,,,,0
Gf1udetB45Y,,,,,,,,0
riEx7TcLfzk,,,,,,,,0
otA0aCjlou0,,,,,,,,0
OaCVdzr3MjM,,,,,,,,0
7R_DTzVHw5Y,,,,,,,,0
GQ6cDvY8K9g,,,,,,,,0
4bSfhRz7QV8,,,,,,,,0
B5441_DREY0,,,,,,,,0
F8ef2wEUMZs,,,,,,,,0
KrpAZnnx0uM,,,,,,,,0
A_vSMlXH3sg,,,,,,,,0
aRG8Ty-W4hE,,,,,,,,0
DvRLn4CWTQ8,,,,,,,,0
oeUE60Xf2pA,,,,,,,,0
Tz14rC0XvHI,,,,,,,,0
IQ4LGQRBhrc,,,,,,,,0
SAHSVg7Jw_A,,,,,,,,0
DidtrBipEEI,,,,,,,,0
36NCVHGRCqU,,,,,,,,0
SERkAlt1Wuk,,,,,,,,0
cG3e0Zv70fE,,,,,,,,0
DPkwCOICIF4,,,,,,,,0
MNU5DT-CDrc,,,,,,,,0
c7wur9Lixb0,,,,,,,,0
hQIPN7R9jM8,,,,,,,,0
5XreKMJDJsg,,,,,,,,0
LOP8PQw-inw,,,,,,,,0
IQ15BnVUgis,,,,,,,,0
p_KApjpyBHE,,,,,,,,0
YuP1GocyG0o,,,,,,,,0
-7sDQmvncK4,,,,,,,,0
__Uw1SXPW7s,,,,,,,,0
Rn9Gr52zhrY,,,,,,,,0
AX6chdrpYww,,,,,,,,0
XmbQR5G3YFY,,,,,,,,0
gDlesflIVNc,,,,,,,,0
Tc4Ix6NmKZE,,,,,,,,0
1p0NHR5w0Lc,,,,,,,,0
1AVtslXytRA,,,,,,,,0
gifQWtTWqEY,,,,,,,,0
Jc_vGvs_ksE,,,,,,,,0
qMXPnfx2MQM,,,,,,,,0
g__q9RkcOk8,,,,,,,,0
CpOwiynESaQ,,,,,,,,0
QiRDywhCiyE,,,,,,,,0
8XKzY4HBhVw,,,,,,,,0
8w9l99W8ucY,,,,,,,,0
TwKxDApaxVo,,,,,,,,0
gwFa8T-PYls,,,,,,,,0
IQEUkK003Iw,,,,,,,,0
CXCtqBlEZ7g,,,,,,,,0
TvHoZZqlXvk,,,,,,,,0
AVSEcx68VWc,,,,,,,,0
RfYWywYOejg,,,,,,,,0
BIzAbnG2qOw,,,,,,,,0
4ZiO_eaj9Ag,,,,,,,,0
nWIwplQ7b2s,,,,,,,,0
ZxktqEfu0f0,,,,,,,,0
AkUa9Fkz2rw,,,,,,,,0
Mw3MeDLL8d4,,,,,,,,0
ghxEOz9rmwE,,,,,,,,0
4vLy5VoUcQE,,,,,,,,0
iPCbEOCPjIc,,,,,,,,0
r86o36bC83E,,,,,,,,0
zo4Z7FJ8EXE,,,,,,,,0
uKxCuR3C0Kc,,,,,,,,0
mu4YHclzTeE,,,,,,,,0
9zv1uY5DGs0,,,,,,,,0
MQDchL33Qx8,,,,,,,,0
x51e3YkKbeI,,,,,,,,0
HwuvXcxz9fg,,,,,,,,0
cjG37VlQ3js,,,,,,,,0
B8WYjWiw5YM,,,,,,,,0
8Gs5hCSdPcM,,,,,,,,0
0AKMlJPhwVs,,,,,,,,0
jGTsE2w4lvI,,,,,,,,0
0_CbJcFj1ek,,,,,,,,0
1Mp8Cxk-G7Y,,,,,,,,0
jWkYWIhiMZM,,,,,,,,0
fsXa0cisxgQ,,,,,,,,0
MO-AExWdl4Q,,,,,,,,0
Ke8W9U5SXf4,,,,,,,,0
IVBLep2sUQI,,,,,,,,0
wYndOvXkE24,,,,,,,,0
Zn-EvkKnGU4,,,,,,,,0
K-H86pxiBlk,,,,,,,,0
ltGWqi7lyMo,,,,,,,,0
wznyZJocud4,,,,,,,,0
pQJQon7q8gI,,,,,,,,0
MrT3hdccoOQ,,,,,,,,0
vVUfaGStGf0,,,,,,,,0
